Data	MoNbTaWV_2D_silea
Recipe	MISAC3
Points	3531
X-Resolution	1.000000
	       Raw	  RawLevel	    Normal	     Rough	      Wavi
828	    200070	    292448	    292433	    292433	    292433
829	    200262	    292699	    292675	    292675	    292675
830	    200459	    292950	    292916	    292916	    292916
831	    200636	    293182	    293148	    293148	    293148
832	    200797	    293399	    293374	    293374	    293374
833	    200948	    293610	    293598	    293598	    293598
834	    201115	    293839	    293823	    293823	    293823
835	    201306	    294083	    294049	    294049	    294049
836	    201471	    294304	    294271	    294271	    294271
837	    201620	    294511	    294486	    294486	    294486
838	    201771	    294717	    294700	    294700	    294700
839	    201909	    294920	    294921	    294921	    294921
840	    202092	    295164	    295151	    295151	    295151
841	    202298	    295422	    295387	    295387	    295387
842	    202469	    295648	    295623	    295623	    295623
843	    202622	    295864	    295859	    295859	    295859
844	    202809	    296114	    296099	    296099	    296099
845	    203026	    296381	    296340	    296340	    296340
846	    203198	    296608	    296576	    296576	    296576
847	    203352	    296823	    296806	    296806	    296806
848	    203527	    297055	    297033	    297033	    297033
849	    203702	    297287	    297260	    297260	    297260
850	    203868	    297509	    297485	    297485	    297485
851	    204029	    297729	    297709	    297709	    297709
852	    204196	    297954	    297931	    297931	    297931
853	    204364	    298178	    298152	    298152	    298152
854	    204527	    298398	    298369	    298369	    298369
855	    204683	    298609	    298580	    298580	    298580
856	    204826	    298810	    298787	    298787	    298787
857	    204971	    299013	    298990	    298990	    298990
858	    205117	    299216	    299191	    299191	    299191
859	    205261	    299417	    299387	    299387	    299387
860	    205396	    299608	    299579	    299579	    299579
861	    205520	    299789	    299765	    299765	    299765
862	    205641	    299968	    299950	    299950	    299950
863	    205768	    300153	    300139	    300139	    300139
864	    205899	    300344	    300334	    300334	    300334
865	    206041	    300549	    300539	    300539	    300539
866	    206216	    300779	    300747	    300747	    300747
867	    206373	    300988	    300951	    300951	    300951
868	    206496	    301171	    301149	    301149	    301149
869	    206631	    301363	    301343	    301343	    301343
870	    206767	    301557	    301537	    301537	    301537
871	    206907	    301755	    301730	    301730	    301730
872	    207047	    301950	    301921	    301921	    301921
873	    207171	    302132	    302108	    302108	    302108
874	    207298	    302316	    302295	    302295	    302295
875	    207420	    302497	    302483	    302483	    302483
876	    207549	    302686	    302679	    302679	    302679
877	    207701	    302897	    302884	    302884	    302884
878	    207858	    303115	    303096	    303096	    303096
879	    208034	    303344	    303310	    303310	    303310
880	    208180	    303542	    303526	    303526	    303526
881	    208293	    303730	    303751	    303751	    303751
882	    208511	    304009	    303989	    303989	    303989
883	    208749	    304290	    304225	    304225	    304225
884	    208897	    304490	    304446	    304446	    304446
885	    209015	    304669	    304651	    304651	    304651
886	    209148	    304863	    304851	    304851	    304851
887	    209306	    305077	    305051	    305051	    305051
888	    209456	    305282	    305251	    305251	    305251
889	    209586	    305469	    305447	    305447	    305447
890	    209715	    305659	    305642	    305642	    305642
891	    209858	    305859	    305838	    305838	    305838
892	    210001	    306059	    306035	    306035	    306035
893	    210138	    306254	    306232	    306232	    306232
894	    210277	    306450	    306429	    306429	    306429
895	    210415	    306646	    306627	    306627	    306627
896	    210553	    306843	    306827	    306827	    306827
897	    210706	    307053	    307027	    307027	    307027
898	    210857	    307258	    307224	    307224	    307224
899	    210985	    307443	    307415	    307415	    307415
900	    211107	    307623	    307600	    307600	    307600
901	    211230	    307804	    307782	    307782	    307782
902	    211354	    307986	    307963	    307963	    307963
903	    211483	    308171	    308139	    308139	    308139
904	    211599	    308341	    308310	    308310	    308310
905	    211697	    308498	    308474	    308474	    308474
906	    211798	    308656	    308634	    308634	    308634
907	    211899	    308815	    308792	    308792	    308792
908	    212001	    308974	    308949	    308949	    308949
909	    212098	    309128	    309106	    309106	    309106
910	    212191	    309279	    309264	    309264	    309264
911	    212289	    309437	    309427	    309427	    309427
912	    212406	    309614	    309594	    309594	    309594
913	    212535	    309798	    309759	    309759	    309759
914	    212643	    309958	    309911	    309911	    309911
915	    212721	    310089	    310045	    310045	    310045
916	    212773	    310192	    310168	    310168	    310168
917	    212788	    310271	    310304	    310304	    310304
918	    212837	    310405	    310486	    310486	    310486
919	    213050	    310693	    310729	    310729	    310729
920	    213366	    311056	    311013	    311013	    311013
921	    213619	    311358	    311302	    311302	    311302
922	    213819	    311614	    311572	    311572	    311572
923	    214011	    311861	    311820	    311820	    311820
924	    214183	    312086	    312050	    312050	    312050
925	    214331	    312291	    312268	    312268	    312268
926	    214477	    312498	    312485	    312485	    312485
927	    214640	    312719	    312705	    312705	    312705
928	    214806	    312945	    312934	    312934	    312934
929	    214985	    313184	    313171	    313171	    313171
930	    215177	    313434	    313414	    313414	    313414
931	    215373	    313687	    313659	    313659	    313659
932	    215566	    313934	    313899	    313899	    313899
933	    215742	    314165	    314129	    314129	    314129
934	    215900	    314379	    314347	    314347	    314347
935	    216049	    314584	    314555	    314555	    314555
936	    216188	    314780	    314757	    314757	    314757
937	    216321	    314972	    314958	    314958	    314958
938	    216463	    315175	    315162	    315162	    315162
939	    216623	    315393	    315370	    315370	    315370
940	    216783	    315608	    315579	    315579	    315579
941	    216929	    315810	    315786	    315786	    315786
942	    217068	    316009	    315991	    315991	    315991
943	    217219	    316218	    316194	    316194	    316194
944	    217374	    316428	    316395	    316395	    316395
945	    217511	    316620	    316591	    316591	    316591
946	    217633	    316800	    316786	    316786	    316786
947	    217759	    316988	    316986	    316986	    316986
948	    217915	    317206	    317196	    317196	    317196
949	    218092	    317439	    317413	    317413	    317413
950	    218261	    317663	    317628	    317628	    317628
951	    218413	    317870	    317836	    317836	    317836
952	    218550	    318063	    318036	    318036	    318036
953	    218676	    318248	    318232	    318232	    318232
954	    218813	    318445	    318428	    318428	    318428
955	    218962	    318651	    318625	    318625	    318625
956	    219106	    318850	    318819	    318819	    318819
957	    219238	    319038	    319007	    319007	    319007
958	    219358	    319214	    319187	    319187	    319187
959	    219470	    319384	    319362	    319362	    319362
960	    219584	    319556	    319534	    319534	    319534
961	    219703	    319732	    319704	    319704	    319704
962	    219816	    319900	    319869	    319869	    319869
963	    219915	    320055	    320029	    320029	    320029
964	    220007	    320206	    320185	    320185	    320185
965	    220101	    320358	    320340	    320340	    320340
966	    220198	    320514	    320499	    320499	    320499
967	    220305	    320680	    320662	    320662	    320662
968	    220420	    320852	    320828	    320828	    320828
969	    220531	    321019	    320993	    320993	    320993
970	    220633	    321179	    321158	    321158	    321158
971	    220736	    321341	    321322	    321322	    321322
972	    220846	    321509	    321487	    321487	    321487
973	    220959	    321678	    321652	    321652	    321652
974	    221062	    321837	    321817	    321817	    321817
975	    221160	    321997	    321985	    321985	    321985
976	    221277	    322173	    322157	    322157	    322157
977	    221406	    322358	    322333	    322333	    322333
978	    221528	    322536	    322510	    322510	    322510
979	    221640	    322706	    322685	    322685	    322685
980	    221753	    322879	    322860	    322860	    322860
981	    221877	    323059	    323033	    323033	    323033
982	    221996	    323234	    323204	    323204	    323204
983	    222102	    323396	    323371	    323371	    323371
984	    222202	    323555	    323535	    323535	    323535
985	    222309	    323720	    323698	    323698	    323698
986	    222419	    323886	    323861	    323861	    323861
987	    222519	    324044	    324026	    324026	    324026
988	    222617	    324203	    324196	    324196	    324196
989	    222735	    324382	    324376	    324376	    324376
990	    222875	    324582	    324568	    324568	    324568
991	    223027	    324792	    324765	    324765	    324765
992	    223178	    324996	    324961	    324961	    324961
993	    223306	    325180	    325150	    325150	    325150
994	    223424	    325356	    325330	    325330	    325330
995	    223546	    325534	    325502	    325502	    325502
996	    223658	    325699	    325666	    325666	    325666
997	    223747	    325846	    325823	    325823	    325823
998	    223836	    325994	    325976	    325976	    325976
999	    223935	    326151	    326131	    326131	    326131
1000	    224033	    326306	    326289	    326289	    326289
1001	    224132	    326465	    326453	    326453	    326453
1002	    224242	    326635	    326625	    326625	    326625
1003	    224363	    326816	    326808	    326808	    326808
1004	    224498	    327012	    327004	    327004	    327004
1005	    224653	    327226	    327210	    327210	    327210
1006	    224816	    327445	    327422	    327422	    327422
1007	    224971	    327659	    327634	    327634	    327634
1008	    225130	    327874	    327842	    327842	    327842
1009	    225280	    328077	    328044	    328044	    328044
1010	    225403	    328258	    328241	    328241	    328241
1011	    225531	    328448	    328439	    328439	    328439
1012	    225685	    328661	    328641	    328641	    328641
1013	    225845	    328876	    328845	    328845	    328845
1014	    225991	    329077	    329043	    329043	    329043
1015	    226124	    329266	    329232	    329232	    329232
1016	    226243	    329440	    329410	    329410	    329410
1017	    226353	    329607	    329581	    329581	    329581
1018	    226458	    329770	    329747	    329747	    329747
1019	    226562	    329932	    329913	    329913	    329913
1020	    226670	    330098	    330080	    330080	    330080
1021	    226784	    330270	    330249	    330249	    330249
1022	    226897	    330440	    330419	    330419	    330419
1023	    227008	    330610	    330592	    330592	    330592
1024	    227126	    330787	    330765	    330765	    330765
1025	    227250	    330967	    330937	    330937	    330937
1026	    227363	    331135	    331103	    331103	    331103
1027	    227460	    331288	    331265	    331265	    331265
1028	    227551	    331439	    331425	    331425	    331425
1029	    227659	    331606	    331589	    331589	    331589
1030	    227774	    331778	    331755	    331755	    331755
1031	    227882	    331944	    331923	    331923	    331923
1032	    227994	    332113	    332091	    332091	    332091
1033	    228103	    332280	    332259	    332259	    332259
1034	    228214	    332449	    332427	    332427	    332427
1035	    228325	    332617	    332596	    332596	    332596
1036	    228435	    332785	    332765	    332765	    332765
1037	    228550	    332958	    332933	    332933	    332933
1038	    228663	    333126	    333098	    333098	    333098
1039	    228764	    333284	    333260	    333260	    333260
1040	    228860	    333439	    333421	    333421	    333421
1041	    228965	    333603	    333582	    333582	    333582
1042	    229076	    333769	    333743	    333743	    333743
1043	    229176	    333927	    333900	    333900	    333900
1044	    229274	    334081	    334053	    334053	    334053
1045	    229365	    334228	    334201	    334201	    334201
1046	    229448	    334369	    334346	    334346	    334346
1047	    229531	    334510	    334488	    334488	    334488
1048	    229612	    334649	    334632	    334632	    334632
1049	    229700	    334797	    334778	    334778	    334778
1050	    229799	    334952	    334925	    334925	    334925
1051	    229886	    335096	    335073	    335073	    335073
1052	    229969	    335237	    335222	    335222	    335222
1053	    230062	    335389	    335374	    335374	    335374
1054	    230163	    335549	    335531	    335531	    335531
1055	    230265	    335709	    335692	    335692	    335692
1056	    230375	    335877	    335854	    335854	    335854
1057	    230489	    336047	    336016	    336016	    336016
1058	    230586	    336200	    336172	    336172	    336172
1059	    230676	    336347	    336323	    336323	    336323
1060	    230764	    336493	    336470	    336470	    336470
1061	    230852	    336639	    336616	    336616	    336616
1062	    230941	    336784	    336761	    336761	    336761
1063	    231025	    336926	    336907	    336907	    336907
1064	    231109	    337069	    337056	    337056	    337056
1065	    231204	    337224	    337211	    337211	    337211
1066	    231310	    337389	    337374	    337374	    337374
1067	    231423	    337561	    337543	    337543	    337543
1068	    231545	    337739	    337715	    337715	    337715
1069	    231661	    337912	    337886	    337886	    337886
1070	    231772	    338081	    338055	    338055	    338055
1071	    231881	    338246	    338219	    338219	    338219
1072	    231984	    338405	    338378	    338378	    338378
1073	    232077	    338555	    338534	    338534	    338534
1074	    232172	    338709	    338688	    338688	    338688
1075	    232272	    338867	    338840	    338840	    338840
1076	    232368	    339019	    338989	    338989	    338989
1077	    232456	    339161	    339133	    339133	    339133
1078	    232528	    339292	    339274	    339274	    339274
1079	    232606	    339431	    339416	    339416	    339416
1080	    232702	    339582	    339561	    339561	    339561
1081	    232789	    339727	    339709	    339709	    339709
1082	    232876	    339875	    339861	    339861	    339861
1083	    232981	    340039	    340016	    340016	    340016
1084	    233090	    340201	    340171	    340171	    340171
1085	    233180	    340348	    340322	    340322	    340322
1086	    233265	    340491	    340468	    340468	    340468
1087	    233353	    340636	    340610	    340610	    340610
1088	    233436	    340775	    340750	    340750	    340750
1089	    233511	    340908	    340889	    340889	    340889
1090	    233587	    341045	    341029	    341029	    341029
1091	    233680	    341194	    341172	    341172	    341172
1092	    233767	    341338	    341316	    341316	    341316
1093	    233850	    341480	    341462	    341462	    341462
1094	    233943	    341630	    341617	    341617	    341617
1095	    234028	    341774	    341805	    341805	    341805
1096	    234119	    341929	    342091	    342091	    342091
1097	    234247	    342204	    342568	    342568	    342568
1098	    234867	    343019	    343247	    343247	    343247
1099	    236238	    344405	    343933	    343933	    343933
1100	    237368	    345271	    344294	    344294	    344294
1101	    236751	    344575	    344175	    344175	    344175
1102	    235387	    343429	    343777	    343777	    343777
1103	    234896	    343094	    343437	    343437	    343437
1104	    234941	    343203	    343313	    343313	    343313
1105	    235021	    343347	    343361	    343361	    343361
1106	    235134	    343511	    343482	    343482	    343482
1107	    235212	    343646	    343621	    343621	    343621
1108	    235290	    343782	    343762	    343762	    343762
1109	    235365	    343918	    343905	    343905	    343905
1110	    235460	    344071	    344053	    344053	    344053
1111	    235558	    344227	    344205	    344205	    344205
1112	    235660	    344385	    344355	    344355	    344355
1113	    235750	    344531	    344501	    344501	    344501
1114	    235830	    344668	    344642	    344642	    344642
1115	    235907	    344802	    344779	    344779	    344779
1116	    235984	    344936	    344914	    344914	    344914
1117	    236057	    345068	    345049	    345049	    345049
1118	    236138	    345207	    345183	    345183	    345183
1119	    236220	    345344	    345314	    345314	    345314
1120	    236289	    345469	    345442	    345442	    345442
1121	    236348	    345587	    345565	    345565	    345565
1122	    236412	    345709	    345685	    345685	    345685
1123	    236478	    345830	    345804	    345804	    345804
1124	    236534	    345944	    345922	    345922	    345922
1125	    236590	    346058	    346039	    346039	    346039
1126	    236649	    346176	    346158	    346158	    346158
1127	    236716	    346300	    346279	    346279	    346279
1128	    236780	    346422	    346401	    346401	    346401
1129	    236844	    346545	    346522	    346522	    346522
1130	    236918	    346672	    346640	    346640	    346640
1131	    236968	    346779	    346752	    346752	    346752
1132	    237012	    346881	    346862	    346862	    346862
1133	    237061	    346988	    346971	    346971	    346971
1134	    237112	    347100	    347083	    347083	    347083
1135	    237181	    347225	    347197	    347197	    347197
1136	    237238	    347336	    347308	    347308	    347308
1137	    237276	    347436	    347419	    347419	    347419
1138	    237336	    347548	    347536	    347536	    347536
1139	    237368	    347650	    347665	    347665	    347665
1140	    237470	    347826	    347803	    347803	    347803
1141	    237657	    348033	    347927	    347927	    347927
1142	    237642	    348068	    348024	    348024	    348024
1143	    237585	    348086	    348103	    348103	    348103
1144	    237624	    348187	    348192	    348192	    348192
1145	    237686	    348309	    348300	    348300	    348300
1146	    237761	    348440	    348423	    348423	    348423
1147	    237830	    348570	    348557	    348557	    348557
1148	    237912	    348711	    348699	    348699	    348699
1149	    238003	    348862	    348849	    348849	    348849
1150	    238107	    349023	    349009	    349009	    349009
1151	    238210	    349188	    349179	    349179	    349179
1152	    238333	    349371	    349356	    349356	    349356
1153	    238470	    349564	    349540	    349540	    349540
1154	    238597	    349749	    349724	    349724	    349724
1155	    238724	    349932	    349906	    349906	    349906
1156	    238848	    350112	    350083	    350083	    350083
1157	    238961	    350282	    350254	    350254	    350254
1158	    239070	    350447	    350418	    350418	    350418
1159	    239173	    350606	    350575	    350575	    350575
1160	    239267	    350754	    350724	    350724	    350724
1161	    239340	    350887	    350869	    350869	    350869
1162	    239424	    351030	    351014	    351014	    351014
1163	    239517	    351181	    351164	    351164	    351164
1164	    239609	    351334	    351318	    351318	    351318
1165	    239722	    351502	    351473	    351473	    351473
1166	    239820	    351655	    351626	    351626	    351626
1167	    239909	    351801	    351772	    351772	    351772
1168	    239993	    351941	    351913	    351913	    351913
1169	    240066	    352071	    352050	    352050	    352050
1170	    240137	    352202	    352185	    352185	    352185
1171	    240221	    352343	    352322	    352322	    352322
1172	    240303	    352484	    352458	    352458	    352458
1173	    240388	    352623	    352588	    352588	    352588
1174	    240456	    352745	    352711	    352711	    352711
1175	    240502	    352848	    352828	    352828	    352828
1176	    240547	    352953	    352948	    352948	    352948
1177	    240607	    353078	    353079	    353079	    353079
1178	    240706	    353238	    353224	    353224	    353224
1179	    240821	    353406	    353375	    353375	    353375
1180	    240915	    353556	    353525	    353525	    353525
1181	    240994	    353692	    353670	    353670	    353670
1182	    241074	    353830	    353815	    353815	    353815
1183	    241160	    353977	    353964	    353964	    353964
1184	    241263	    354137	    354117	    354117	    354117
1185	    241363	    354295	    354274	    354274	    354274
1186	    241463	    354454	    354432	    354432	    354432
1187	    241565	    354613	    354590	    354590	    354590
1188	    241666	    354771	    354746	    354746	    354746
1189	    241765	    354926	    354900	    354900	    354900
1190	    241858	    355076	    355050	    355050	    355050
1191	    241945	    355220	    355196	    355196	    355196
1192	    242030	    355363	    355338	    355338	    355338
1193	    242116	    355505	    355477	    355477	    355477
1194	    242194	    355640	    355612	    355612	    355612
1195	    242267	    355768	    355741	    355741	    355741
1196	    242329	    355887	    355868	    355868	    355868
1197	    242389	    356010	    355998	    355998	    355998
1198	    242472	    356151	    356131	    356131	    356131
1199	    242557	    356292	    356265	    356265	    356265
1200	    242635	    356426	    356397	    356397	    356397
1201	    242706	    356552	    356523	    356523	    356523
1202	    242765	    356669	    356644	    356644	    356644
1203	    242822	    356784	    356763	    356763	    356763
1204	    242879	    356900	    356882	    356882	    356882
1205	    242945	    357023	    357005	    357005	    357005
1206	    243012	    357149	    357130	    357130	    357130
1207	    243084	    357279	    357258	    357258	    357258
1208	    243159	    357410	    357386	    357386	    357386
1209	    243229	    357537	    357513	    357513	    357513
1210	    243293	    357660	    357638	    357638	    357638
1211	    243360	    357785	    357761	    357761	    357761
1212	    243431	    357911	    357879	    357879	    357879
1213	    243490	    358024	    357990	    357990	    357990
1214	    243530	    358120	    358093	    358093	    358093
1215	    243561	    358211	    358191	    358191	    358191
1216	    243602	    358309	    358287	    358287	    358287
1217	    243645	    358409	    358382	    358382	    358382
1218	    243679	    358500	    358474	    358474	    358474
1219	    243710	    358588	    358562	    358562	    358562
1220	    243738	    358672	    358645	    358645	    358645
1221	    243759	    358749	    358726	    358726	    358726
1222	    243774	    358822	    358808	    358808	    358808
1223	    243787	    358898	    358900	    358900	    358900
1224	    243831	    359007	    359006	    359006	    359006
1225	    243914	    359148	    359125	    359125	    359125
1226	    243996	    359283	    359247	    359247	    359247
1227	    244054	    359394	    359364	    359364	    359364
1228	    244090	    359490	    359478	    359478	    359478
1229	    244142	    359605	    359596	    359596	    359596
1230	    244220	    359741	    359720	    359720	    359720
1231	    244298	    359874	    359847	    359847	    359847
1232	    244365	    359998	    359971	    359971	    359971
1233	    244427	    360117	    360091	    360091	    360091
1234	    244486	    360233	    360205	    360205	    360205
1235	    244539	    360342	    360316	    360316	    360316
1236	    244585	    360444	    360424	    360424	    360424
1237	    244626	    360546	    360535	    360535	    360535
1238	    244682	    360663	    360653	    360653	    360653
1239	    244757	    360797	    360778	    360778	    360778
1240	    244838	    360933	    360907	    360907	    360907
1241	    244904	    361058	    361036	    361036	    361036
1242	    244980	    361191	    361160	    361160	    361160
1243	    245054	    361315	    361277	    361277	    361277
1244	    245089	    361409	    361387	    361387	    361387
1245	    245128	    361509	    361495	    361495	    361495
1246	    245187	    361626	    361605	    361605	    361605
1247	    245245	    361740	    361715	    361715	    361715
1248	    245298	    361850	    361825	    361825	    361825
1249	    245346	    361956	    361933	    361933	    361933
1250	    245396	    362064	    362038	    362038	    362038
1251	    245447	    362168	    362139	    362139	    362139
1252	    245480	    362260	    362237	    362237	    362237
1253	    245515	    362354	    362333	    362333	    362333
1254	    245558	    362454	    362425	    362425	    362425
1255	    245597	    362546	    362513	    362513	    362513
1256	    245613	    362616	    362600	    362600	    362600
1257	    245611	    362684	    362696	    362696	    362696
1258	    245673	    362811	    362808	    362808	    362808
1259	    245774	    362964	    362930	    362930	    362930
1260	    245845	    363089	    363051	    363051	    363051
1261	    245899	    363197	    363161	    363161	    363161
1262	    245933	    363286	    363261	    363261	    363261
1263	    245955	    363370	    363357	    363357	    363357
1264	    245998	    363472	    363455	    363455	    363455
1265	    246048	    363579	    363556	    363556	    363556
1266	    246094	    363682	    363658	    363658	    363658
1267	    246141	    363785	    363759	    363759	    363759
1268	    246179	    363879	    363858	    363858	    363858
1269	    246208	    363970	    363958	    363958	    363958
1270	    246260	    364081	    364061	    364061	    364061
1271	    246319	    364195	    364165	    364165	    364165
1272	    246361	    364294	    364267	    364267	    364267
1273	    246399	    364389	    364364	    364364	    364364
1274	    246433	    364480	    364458	    364458	    364458
1275	    246469	    364573	    364553	    364553	    364553
1276	    246500	    364664	    364649	    364649	    364649
1277	    246545	    364768	    364748	    364748	    364748
1278	    246595	    364874	    364849	    364849	    364849
1279	    246637	    364973	    364948	    364948	    364948
1280	    246676	    365069	    365045	    365045	    365045
1281	    246713	    365164	    365140	    365140	    365140
1282	    246750	    365257	    365231	    365231	    365231
1283	    246780	    365344	    365320	    365320	    365320
1284	    246805	    365428	    365408	    365408	    365408
1285	    246838	    365518	    365496	    365496	    365496
1286	    246870	    365607	    365585	    365585	    365585
1287	    246898	    365693	    365676	    365676	    365676
1288	    246931	    365786	    365769	    365769	    365769
1289	    246973	    365886	    365865	    365865	    365865
1290	    247017	    365987	    365964	    365964	    365964
1291	    247055	    366083	    366064	    366064	    366064
1292	    247095	    366183	    366166	    366166	    366166
1293	    247148	    366292	    366269	    366269	    366269
1294	    247196	    366396	    366371	    366371	    366371
1295	    247236	    366495	    366472	    366472	    366472
1296	    247282	    366597	    366569	    366569	    366569
1297	    247319	    366689	    366662	    366662	    366662
1298	    247343	    366772	    366753	    366753	    366753
1299	    247373	    366862	    366845	    366845	    366845
1300	    247415	    366961	    366938	    366938	    366938
1301	    247455	    367057	    367033	    367033	    367033
1302	    247488	    367148	    367126	    367126	    367126
1303	    247522	    367240	    367217	    367217	    367217
1304	    247559	    367333	    367306	    367306	    367306
1305	    247588	    367419	    367392	    367392	    367392
1306	    247612	    367499	    367474	    367474	    367474
1307	    247630	    367574	    367552	    367552	    367552
1308	    247645	    367649	    367630	    367630	    367630
1309	    247668	    367729	    367709	    367709	    367709
1310	    247694	    367812	    367789	    367789	    367789
1311	    247714	    367891	    367870	    367870	    367870
1312	    247737	    367972	    367952	    367952	    367952
1313	    247765	    368057	    368034	    368034	    368034
1314	    247790	    368139	    368115	    368115	    368115
1315	    247812	    368218	    368194	    368194	    368194
1316	    247834	    368297	    368270	    368270	    368270
1317	    247853	    368372	    368341	    368341	    368341
1318	    247860	    368433	    368407	    368407	    368407
1319	    247851	    368485	    368471	    368471	    368471
1320	    247855	    368551	    368537	    368537	    368537
1321	    247882	    368632	    368608	    368608	    368608
1322	    247895	    368702	    368680	    368680	    368680
1323	    247905	    368771	    368753	    368753	    368753
1324	    247922	    368846	    368828	    368828	    368828
1325	    247938	    368922	    368907	    368907	    368907
1326	    247968	    369011	    368990	    368990	    368990
1327	    248004	    369102	    369073	    369073	    369073
1328	    248024	    369178	    369154	    369154	    369154
1329	    248041	    369254	    369232	    369232	    369232
1330	    248063	    369333	    369307	    369307	    369307
1331	    248082	    369407	    369378	    369378	    369378
1332	    248087	    369469	    369447	    369447	    369447
1333	    248088	    369530	    369515	    369515	    369515
1334	    248103	    369604	    369587	    369587	    369587
1335	    248126	    369684	    369660	    369660	    369660
1336	    248145	    369759	    369732	    369732	    369732
1337	    248158	    369828	    369801	    369801	    369801
1338	    248160	    369890	    369864	    369864	    369864
1339	    248173	    369956	    369920	    369920	    369920
1340	    248163	    369995	    369973	    369973	    369973
1341	    248112	    370018	    370034	    370034	    370034
1342	    248140	    370111	    370111	    370111	    370111
1343	    248208	    370231	    370201	    370201	    370201
1344	    248249	    370328	    370293	    370293	    370293
1345	    248280	    370412	    370377	    370377	    370377
1346	    248287	    370476	    370453	    370453	    370453
1347	    248290	    370539	    370529	    370529	    370529
1348	    248308	    370621	    370610	    370610	    370610
1349	    248355	    370723	    370696	    370696	    370696
1350	    248392	    370814	    370781	    370781	    370781
1351	    248406	    370885	    370860	    370860	    370860
1352	    248420	    370956	    370935	    370935	    370935
1353	    248435	    371031	    371010	    371010	    371010
1354	    248455	    371108	    371083	    371083	    371083
1355	    248473	    371181	    371156	    371156	    371156
1356	    248481	    371247	    371227	    371227	    371227
1357	    248494	    371319	    371297	    371297	    371297
1358	    248514	    371395	    371366	    371366	    371366
1359	    248521	    371457	    371431	    371431	    371431
1360	    248518	    371514	    371494	    371494	    371494
1361	    248523	    371577	    371557	    371557	    371557
1362	    248533	    371643	    371622	    371622	    371622
1363	    248535	    371704	    371689	    371689	    371689
1364	    248543	    371774	    371761	    371761	    371761
1365	    248571	    371859	    371837	    371837	    371837
1366	    248598	    371942	    371915	    371915	    371915
1367	    248616	    372017	    371990	    371990	    371990
1368	    248631	    372088	    372063	    372063	    372063
1369	    248638	    372153	    372132	    372132	    372132
1370	    248650	    372223	    372200	    372200	    372200
1371	    248664	    372293	    372267	    372267	    372267
1372	    248671	    372357	    372331	    372331	    372331
1373	    248672	    372416	    372392	    372392	    372392
1374	    248676	    372476	    372448	    372448	    372448
1375	    248669	    372526	    372503	    372503	    372503
1376	    248658	    372573	    372558	    372558	    372558
1377	    248651	    372627	    372621	    372621	    372621
1378	    248660	    372702	    372691	    372691	    372691
1379	    248713	    372804	    372766	    372766	    372766
1380	    248723	    372867	    372838	    372838	    372838
1381	    248710	    372918	    372906	    372906	    372906
1382	    248729	    372994	    372977	    372977	    372977
1383	    248747	    373071	    373051	    373051	    373051
1384	    248771	    373151	    373125	    373125	    373125
1385	    248788	    373225	    373198	    373198	    373198
1386	    248797	    373291	    373269	    373269	    373269
1387	    248805	    373358	    373338	    373338	    373338
1388	    248820	    373431	    373408	    373408	    373408
1389	    248836	    373503	    373476	    373476	    373476
1390	    248844	    373568	    373542	    373542	    373542
1391	    248847	    373628	    373606	    373606	    373606
1392	    248848	    373688	    373670	    373670	    373670
1393	    248856	    373754	    373738	    373738	    373738
1394	    248870	    373827	    373809	    373809	    373809
1395	    248890	    373905	    373882	    373882	    373882
1396	    248910	    373980	    373954	    373954	    373954
1397	    248921	    374048	    374024	    374024	    374024
1398	    248930	    374115	    374091	    374091	    374091
1399	    248939	    374180	    374155	    374155	    374155
1400	    248941	    374240	    374217	    374217	    374217
1401	    248942	    374300	    374277	    374277	    374277
1402	    248947	    374361	    374336	    374336	    374336
1403	    248944	    374415	    374392	    374392	    374392
1404	    248941	    374470	    374447	    374447	    374447
1405	    248941	    374527	    374500	    374500	    374500
1406	    248933	    374575	    374551	    374551	    374551
1407	    248920	    374620	    374602	    374602	    374602
1408	    248907	    374667	    374656	    374656	    374656
1409	    248909	    374729	    374717	    374717	    374717
1410	    248926	    374804	    374784	    374784	    374784
1411	    248945	    374880	    374854	    374854	    374854
1412	    248957	    374948	    374922	    374922	    374922
1413	    248962	    375011	    374988	    374988	    374988
1414	    248968	    375074	    375051	    375051	    375051
1415	    248972	    375135	    375115	    375115	    375115
1416	    248975	    375197	    375180	    375180	    375180
1417	    248987	    375268	    375246	    375246	    375246
1418	    248999	    375337	    375312	    375312	    375312
1419	    249008	    375402	    375376	    375376	    375376
1420	    249010	    375461	    375439	    375439	    375439
1421	    249008	    375518	    375502	    375502	    375502
1422	    249015	    375584	    375567	    375567	    375567
1423	    249032	    375658	    375634	    375634	    375634
1424	    249045	    375727	    375702	    375702	    375702
1425	    249047	    375788	    375769	    375769	    375769
1426	    249056	    375855	    375836	    375836	    375836
1427	    249070	    375926	    375905	    375905	    375905
1428	    249083	    375997	    375976	    375976	    375976
1429	    249097	    376070	    376047	    376047	    376047
1430	    249114	    376142	    376115	    376115	    376115
1431	    249123	    376207	    376180	    376180	    376180
1432	    249122	    376265	    376242	    376242	    376242
1433	    249126	    376325	    376302	    376302	    376302
1434	    249125	    376381	    376361	    376361	    376361
1435	    249121	    376438	    376421	    376421	    376421
1436	    249131	    376505	    376482	    376482	    376482
1437	    249141	    376571	    376540	    376540	    376540
1438	    249140	    376624	    376593	    376593	    376593
1439	    249121	    376662	    376641	    376641	    376641
